Date,Day of Week,Time_(h),Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
2020-10-13,Tuesday,2,Visa,CVC,5,Online,Children,United Kingdom,China,United Kingdom,M,42.3,RBS,True
2020-10-13,Tuesday,4,MasterCard,Tap,8,POS,Food,Russia,Russia,United Kingdom,F,52.4,Barclays,True
2020-10-13,Tuesday,16,Visa,PIN,204,POS,Electronics,Russia,Russia,United Kingdom,M,48.0,Monzo,True
2020-10-13,Tuesday,4,Visa,CVC,26,Online,Gaming,USA,USA,United Kingdom,F,31.8,Barclays,True
2020-10-13,Tuesday,1,Visa,CVC,77,Online,Gaming,India,India,United Kingdom,M,28.0,Barclays,True
2020-10-13,Tuesday,1,Visa,Tap,26,POS,Fashion,United Kingdom,India,United Kingdom,F,47.1,Barclays,True
2020-10-14,Wednesday,13,MasterCard,Tap,27,POS,Products,USA,USA,United Kingdom,M,38.0,Barclays,True
2020-10-14,Wednesday,23,Visa,PIN,134,POS,Electronics,Russia,Russia,United Kingdom,M,49.9,Metro,True
2020-10-14,Wednesday,2,Visa,CVC,14,Online,Gaming,USA,USA,United Kingdom,F,52.0,RBS,True
2020-10-13,Tuesday,1,Visa,PIN,13,ATM,Products,India,India,United Kingdom,M,58.9,Metro,True
2020-10-13,Tuesday,21,MasterCard,Tap,29,POS,Children,India,United Kingdom,India,F,35.9,Monzo,True
2020-10-13,Tuesday,17,Visa,PIN,28,ATM,Gaming,USA,USA,United Kingdom,F,40.6,Halifax,True
2020-10-14,Wednesday,3,Visa,CVC,169,Online,Children,USA,USA,United Kingdom,M,58.1,Metro,True
2020-10-14,Wednesday,3,Visa,CVC,309,Online,Gaming,Russia,Russia,United Kingdom,F,42.6,Barclays,True
2020-10-13,Tuesday,14,Visa,CVC,5,Online,Electronics,USA,USA,United Kingdom,F,47.3,Halifax,True
2020-10-13,Tuesday,10,Visa,CVC,30,Online,Subscription,India,India,United Kingdom,M,57.8,Barclays,True
2020-10-14,Wednesday,3,MasterCard,CVC,20,Online,Services,China,China,United Kingdom,M,44.0,Barclays,True
2020-10-13,Tuesday,4,MasterCard,CVC,6,Online,Electronics,United Kingdom,China,United Kingdom,M,64.2,RBS,True
2020-10-13,Tuesday,3,MasterCard,Tap,27,POS,Gaming,USA,USA,United Kingdom,F,71.3,Halifax,True
2020-10-13,Tuesday,17,Visa,Tap,8,POS,Fashion,United Kingdom,China,United Kingdom,F,53.9,Metro,True
2020-10-14,Wednesday,0,Visa,Tap,19,POS,Entertainment,China,China,United Kingdom,M,48.2,RBS,True
2020-10-14,Wednesday,8,Visa,PIN,13,ATM,Fashion,China,China,United Kingdom,F,37.8,HSBC,True
2020-10-14,Wednesday,6,Visa,PIN,16,ATM,Restaurant,India,India,United Kingdom,M,40.6,Barclays,True
2020-10-13,Tuesday,14,Visa,CVC,192,Online,Electronics,Russia,Russia,United Kingdom,M,48.5,RBS,True
2020-10-14,Wednesday,22,Visa,CVC,17,Online,Subscription,USA,USA,United Kingdom,F,48.1,Barclays,True
2020-10-13,Tuesday,19,MasterCard,Tap,6,POS,Subscription,Russia,Russia,United Kingdom,F,30.4,Lloyds,True
2020-10-13,Tuesday,7,Visa,Tap,23,POS,Services,India,India,United Kingdom,F,48.2,Monzo,True
2020-10-13,Tuesday,13,MasterCard,Tap,19,POS,Gaming,Russia,Russia,United Kingdom,M,39.3,RBS,True
2020-10-14,Wednesday,18,Visa,Tap,19,POS,Electronics,USA,USA,United Kingdom,M,50.7,Metro,True
2020-10-13,Tuesday,5,Visa,Tap,10,POS,Services,USA,USA,United Kingdom,M,48.1,Lloyds,True
2020-10-13,Tuesday,2,Visa,CVC,7,Online,Products,Russia,Russia,United Kingdom,F,33.2,Barclays,True
2020-10-14,Wednesday,5,Visa,CVC,93,Online,Fashion,China,China,United Kingdom,M,34.3,Barclays,True
2020-10-13,Tuesday,23,Visa,CVC,10,Online,Products,China,China,United Kingdom,M,35.6,Barlcays,True
2020-10-14,Wednesday,15,Visa,CVC,311,Online,Children,USA,USA,United Kingdom,M,63.0,Barclays,True
2020-10-13,Tuesday,14,MasterCard,PIN,21,ATM,Services,United Kingdom,Russia,United Kingdom,M,48.5,Metro,True
2020-10-14,Wednesday,13,MasterCard,CVC,27,Online,Children,Russia,Russia,United Kingdom,F,54.6,Halifax,True
2020-10-14,Wednesday,3,Visa,CVC,21,Online,Entertainment,Russia,United Kingdom,Russia,M,63.1,Barclays,True
2020-10-13,Tuesday,0,MasterCard,CVC,23,Online,Fashion,Russia,Russia,United Kingdom,F,47.6,HSBC,True
2020-10-14,Wednesday,17,Visa,PIN,397,ATM,Food,Russia,Russia,United Kingdom,F,51.4,RBS,True
2020-10-13,Tuesday,9,MasterCard,PIN,10,ATM,Electronics,USA,USA,United Kingdom,M,46.4,Lloyds,True
2020-10-14,Wednesday,3,Visa,CVC,126,Online,Food,USA,USA,United Kingdom,M,55.0,Barlcays,True
2020-10-13,Tuesday,0,MasterCard,CVC,24,Online,Electronics,United Kingdom,USA,United Kingdom,M,41.6,Barclays,True
2020-10-14,Wednesday,6,Visa,PIN,27,ATM,Gaming,India,India,United Kingdom,F,49.6,Monzo,True
2020-10-13,Tuesday,0,MasterCard,Tap,23,POS,Children,India,India,United Kingdom,M,49.3,Metro,True
2020-10-13,Tuesday,14,MasterCard,PIN,7,ATM,Services,India,India,United Kingdom,M,51.6,Barclays,True
2020-10-13,Tuesday,13,Visa,Tap,16,POS,Electronics,India,United Kingdom,India,F,32.7,Lloyds,True
2020-10-13,Tuesday,19,Visa,CVC,29,Online,Subscription,Russia,Russia,United Kingdom,M,20.2,RBS,True
2020-10-13,Tuesday,16,Visa,Tap,15,POS,Electronics,China,China,United Kingdom,M,42.8,Halifax,True
2020-10-13,Tuesday,3,Visa,CVC,19,Online,Electronics,China,China,United Kingdom,F,50.8,Barclays,True
2020-10-13,Tuesday,2,MasterCard,CVC,11,Online,Children,United Kingdom,Russia,United Kingdom,M,34.4,Lloyds,True
2020-10-14,Wednesday,7,MasterCard,Tap,21,POS,Food,Russia,Russia,United Kingdom,M,58.0,Barclays,True
2020-10-14,Wednesday,5,MasterCard,PIN,378,ATM,Gaming,China,China,United Kingdom,F,38.4,Metro,True
2020-10-14,Wednesday,2,Visa,CVC,278,Online,Electronics,United Kingdom,USA,United Kingdom,M,19.1,Halifax,True
2020-10-13,Tuesday,10,MasterCard,CVC,9,Online,Subscription,China,China,United Kingdom,F,53.8,Barclays,True
2020-10-13,Tuesday,2,Visa,PIN,355,POS,Electronics,USA,USA,United Kingdom,F,44.4,Barclays,True
2020-10-14,Wednesday,6,Visa,CVC,398,Online,Products,Russia,Russia,United Kingdom,M,42.5,Monzo,True
2020-10-13,Tuesday,6,Visa,PIN,365,POS,Fashion,China,China,United Kingdom,F,60.4,Barclays,True
2020-10-13,Tuesday,10,MasterCard,CVC,20,Online,Food,United Kingdom,India,United Kingdom,M,49.1,Metro,True
2020-10-14,Wednesday,2,Visa,PIN,188,POS,Services,Russia,Russia,United Kingdom,M,29.5,Metro,True
2020-10-14,Wednesday,9,Visa,CVC,20,Online,Restaurant,United Kingdom,USA,United Kingdom,F,33.8,Barlcays,True
2020-10-14,Wednesday,0,MasterCard,CVC,17,Online,Children,United Kingdom,Russia,United Kingdom,M,46.9,Lloyds,True
2020-10-14,Wednesday,1,MasterCard,PIN,17,ATM,Electronics,USA,USA,United Kingdom,F,42.6,Lloyds,True
2020-10-13,Tuesday,17,MasterCard,CVC,16,Online,Children,Russia,United Kingdom,Russia,M,30.3,RBS,True
2020-10-13,Tuesday,6,Visa,CVC,19,Online,Products,India,India,United Kingdom,F,25.8,Metro,True
2020-10-14,Wednesday,2,MasterCard,Tap,9,POS,Children,Russia,Russia,United Kingdom,M,25.9,Monzo,True
2020-10-13,Tuesday,1,MasterCard,PIN,5,ATM,Products,India,India,United Kingdom,M,41.3,Barclays,True
2020-10-13,Tuesday,1,Visa,CVC,49,Online,Entertainment,China,China,United Kingdom,F,53.4,Lloyds,True
2020-10-13,Tuesday,1,Visa,CVC,12,Online,Entertainment,Russia,Russia,United Kingdom,M,48.4,Barclays,True
2020-10-13,Tuesday,5,MasterCard,PIN,55,POS,Gaming,China,China,United Kingdom,M,53.4,Barlcays,True
2020-10-13,Tuesday,12,Visa,Tap,16,POS,Children,USA,USA,United Kingdom,F,27.4,Halifax,True
2020-10-13,Tuesday,21,Visa,CVC,167,Online,Fashion,USA,USA,United Kingdom,M,33.9,Barclays,True
2020-10-14,Wednesday,20,MasterCard,PIN,21,ATM,Children,Russia,Russia,United Kingdom,M,43.9,Metro,True
2020-10-13,Tuesday,2,MasterCard,Tap,11,POS,Children,India,India,United Kingdom,M,46.8,Barlcays,True
2020-10-13,Tuesday,18,Visa,PIN,346,POS,Children,USA,USA,United Kingdom,M,42.1,HSBC,True
2020-10-13,Tuesday,22,MasterCard,CVC,29,Online,Restaurant,United Kingdom,Russia,United Kingdom,M,57.1,Barclays,True
2020-10-14,Wednesday,2,Visa,CVC,26,Online,Electronics,USA,USA,United Kingdom,F,34.6,HSBC,True
2020-10-14,Wednesday,0,MasterCard,CVC,28,Online,Electronics,Russia,Russia,United Kingdom,M,58.9,Barclays,True
2020-10-13,Tuesday,18,Visa,CVC,106,Online,Restaurant,India,India,United Kingdom,F,25.1,Lloyds,True
2020-10-13,Tuesday,1,MasterCard,PIN,103,ATM,Fashion,Russia,Russia,United Kingdom,M,41.2,RBS,True
2020-10-14,Wednesday,2,MasterCard,Tap,26,POS,Entertainment,India,India,United Kingdom,M,28.4,Lloyds,True
2020-10-14,Wednesday,7,MasterCard,CVC,27,Online,Subscription,USA,USA,United Kingdom,F,65.2,Barlcays,True
2020-10-14,Wednesday,13,MasterCard,PIN,15,ATM,Products,USA,USA,United Kingdom,F,54.4,Halifax,True
2020-10-14,Wednesday,23,Visa,Tap,28,POS,Gaming,USA,USA,United Kingdom,F,44.4,Metro,True
2020-10-14,Wednesday,2,Visa,Tap,29,POS,Gaming,USA,USA,United Kingdom,F,51.0,RBS,True
2020-10-14,Wednesday,3,Visa,PIN,202,POS,Children,China,China,United Kingdom,M,43.6,Lloyds,True
2020-10-14,Wednesday,2,MasterCard,CVC,18,Online,Electronics,China,China,United Kingdom,M,42.4,Barclays,True
2020-10-14,Wednesday,6,MasterCard,Tap,26,POS,Gaming,USA,USA,United Kingdom,M,46.8,Barclays,True
2020-10-13,Tuesday,20,Visa,CVC,30,Online,Entertainment,United Kingdom,India,United Kingdom,M,48.5,Barclays,True
2020-10-14,Wednesday,20,Visa,Tap,7,POS,Fashion,China,China,United Kingdom,F,39.7,Lloyds,True
2020-10-13,Tuesday,12,MasterCard,CVC,14,Online,Electronics,Russia,Russia,United Kingdom,M,43.3,Barclays,True
2020-10-14,Wednesday,14,Visa,CVC,20,Online,Food,India,India,United Kingdom,M,51.7,RBS,True
2020-10-13,Tuesday,11,Visa,Tap,12,POS,Products,India,India,United Kingdom,M,40.6,Barclays,True
2020-10-13,Tuesday,0,MasterCard,PIN,18,ATM,Entertainment,China,China,United Kingdom,M,40.2,Barclays,True
2020-10-14,Wednesday,6,Visa,PIN,30,ATM,Subscription,China,China,United Kingdom,F,51.5,Monzo,True
2020-10-13,Tuesday,6,Visa,PIN,13,ATM,Children,Russia,Russia,United Kingdom,M,33.9,Barlcays,True
2020-10-13,Tuesday,15,Visa,CVC,17,Online,Entertainment,United Kingdom,USA,United Kingdom,F,60.1,Barclays,True
2020-10-13,Tuesday,20,Visa,CVC,158,Online,Children,Russia,Russia,United Kingdom,F,42.6,Halifax,True
2020-10-13,Tuesday,12,Visa,Tap,25,POS,Food,China,China,United Kingdom,F,62.8,HSBC,True
2020-10-13,Tuesday,4,MasterCard,CVC,14,Online,Gaming,India,India,United Kingdom,M,17.5,HSBC,True
2020-10-14,Wednesday,13,MasterCard,Tap,8,POS,Subscription,Russia,Russia,United Kingdom,F,46.2,Metro,True
2020-10-14,Wednesday,15,MasterCard,Tap,17,POS,Services,China,China,United Kingdom,M,37.0,Barclays,True
2020-10-14,Wednesday,4,MasterCard,CVC,138,Online,Children,China,China,United Kingdom,F,43.8,Halifax,True
2020-10-14,Wednesday,1,Visa,CVC,108,Online,Services,Russia,Russia,United Kingdom,F,55.5,RBS,True
2020-10-13,Tuesday,6,Visa,Tap,8,POS,Food,USA,USA,United Kingdom,F,34.8,Metro,True
2020-10-13,Tuesday,4,Visa,CVC,377,Online,Fashion,Russia,Russia,United Kingdom,F,42.1,Halifax,True
2020-10-14,Wednesday,5,Visa,CVC,58,Online,Entertainment,China,China,United Kingdom,M,41.4,Metro,True
2020-10-13,Tuesday,2,MasterCard,Tap,18,POS,Fashion,USA,USA,United Kingdom,F,26.0,Lloyds,True
2020-10-14,Wednesday,15,Visa,CVC,16,Online,Children,USA,USA,United Kingdom,M,34.4,Barlcays,True
2020-10-13,Tuesday,15,Visa,Tap,30,POS,Subscription,Russia,Russia,United Kingdom,F,37.7,Lloyds,True
2020-10-14,Wednesday,19,MasterCard,CVC,12,Online,Entertainment,USA,USA,United Kingdom,M,46.3,HSBC,True
2020-10-13,Tuesday,0,MasterCard,PIN,11,ATM,Gaming,USA,USA,United Kingdom,M,47.0,Barclays,True
2020-10-13,Tuesday,3,Visa,CVC,16,Online,Services,China,China,United Kingdom,F,38.3,Metro,True
2020-10-13,Tuesday,12,Visa,CVC,23,Online,Services,USA,USA,United Kingdom,M,39.4,Barclays,True
2020-10-13,Tuesday,15,Visa,CVC,12,Online,Fashion,USA,USA,United Kingdom,F,42.2,Barclays,True
2020-10-13,Tuesday,21,Visa,Tap,25,POS,Entertainment,China,China,United Kingdom,M,42.6,Barclays,True
2020-10-13,Tuesday,6,MasterCard,Tap,11,POS,Electronics,USA,USA,United Kingdom,F,22.1,Barlcays,True
2020-10-14,Wednesday,10,Visa,Tap,13,POS,Entertainment,United Kingdom,China,United Kingdom,M,33.7,Barclays,True
2020-10-13,Tuesday,5,Visa,PIN,10,ATM,Products,Russia,Russia,United Kingdom,F,42.7,Barclays,True
2020-10-13,Tuesday,2,Visa,Tap,17,POS,Products,USA,USA,United Kingdom,F,41.3,Lloyds,True
2020-10-13,Tuesday,8,MasterCard,Tap,12,POS,Children,USA,USA,United Kingdom,F,49.8,Halifax,True
2020-10-14,Wednesday,14,Visa,PIN,29,ATM,Food,China,China,United Kingdom,F,35.4,Barclays,True
2020-10-14,Wednesday,0,Visa,CVC,29,Online,Subscription,Russia,Russia,United Kingdom,M,38.9,Barclays,True
2020-10-14,Wednesday,2,Visa,CVC,18,Online,Products,USA,USA,United Kingdom,M,42.1,Lloyds,True
2020-10-13,Tuesday,4,MasterCard,PIN,341,POS,Fashion,India,India,United Kingdom,M,45.5,Barlcays,True
2020-10-14,Wednesday,1,Visa,CVC,10,Online,Fashion,USA,USA,United Kingdom,F,33.1,RBS,True
2020-10-13,Tuesday,17,Visa,PIN,99,POS,Fashion,USA,USA,United Kingdom,F,38.2,Halifax,True
2020-10-13,Tuesday,3,Visa,CVC,7,Online,Entertainment,USA,USA,United Kingdom,M,39.4,HSBC,True
2020-10-13,Tuesday,0,MasterCard,PIN,14,ATM,Electronics,USA,USA,United Kingdom,M,54.6,Lloyds,True
2020-10-14,Wednesday,5,Visa,PIN,27,ATM,Fashion,Russia,Russia,United Kingdom,M,58.7,RBS,True
2020-10-13,Tuesday,5,Visa,PIN,149,POS,Fashion,India,India,United Kingdom,M,40.6,Monzo,True
2020-10-14,Wednesday,17,MasterCard,CVC,27,Online,Products,United Kingdom,USA,United Kingdom,F,50.4,Monzo,True
2020-10-14,Wednesday,1,MasterCard,CVC,29,Online,Subscription,China,China,United Kingdom,M,44.5,HSBC,True
2020-10-13,Tuesday,1,MasterCard,Tap,7,POS,Children,Russia,Russia,United Kingdom,F,53.6,Barclays,True
2020-10-13,Tuesday,22,Visa,PIN,13,ATM,Gaming,USA,USA,United Kingdom,M,52.1,Monzo,True
2020-10-13,Tuesday,5,Visa,Tap,17,POS,Subscription,India,India,United Kingdom,M,24.3,RBS,True
2020-10-14,Wednesday,4,Visa,CVC,116,Online,Electronics,Russia,Russia,United Kingdom,M,30.7,Halifax,True
2020-10-14,Wednesday,6,Visa,Tap,27,POS,Food,India,India,United Kingdom,M,23.4,HSBC,True
2020-10-13,Tuesday,6,Visa,PIN,24,ATM,Restaurant,Russia,Russia,United Kingdom,F,45.1,Metro,True
2020-10-14,Wednesday,17,Visa,PIN,27,ATM,Products,India,India,United Kingdom,M,24.6,HSBC,True
2020-10-13,Tuesday,4,Visa,Tap,27,POS,Subscription,Russia,Russia,United Kingdom,M,33.1,Barclays,True
2020-10-13,Tuesday,5,Visa,CVC,22,Online,Subscription,United Kingdom,Russia,United Kingdom,M,53.2,Barlcays,True
2020-10-14,Wednesday,3,MasterCard,Tap,19,POS,Fashion,China,China,United Kingdom,F,56.3,Barlcays,True
2020-10-13,Tuesday,5,MasterCard,CVC,11,Online,Services,Russia,Russia,United Kingdom,F,37.8,Barclays,True
2020-10-14,Wednesday,7,Visa,CVC,23,Online,Electronics,United Kingdom,China,United Kingdom,M,35.4,Barclays,True
2020-10-14,Wednesday,10,Visa,PIN,384,ATM,Electronics,India,India,United Kingdom,M,76.1,Barclays,True
2020-10-13,Tuesday,3,MasterCard,CVC,14,Online,Children,United Kingdom,China,United Kingdom,M,37.1,Metro,True
2020-10-14,Wednesday,3,MasterCard,CVC,8,Online,Restaurant,USA,USA,United Kingdom,F,49.8,Barlcays,True
2020-10-13,Tuesday,8,Visa,CVC,30,Online,Children,United Kingdom,India,United Kingdom,M,67.8,HSBC,True
2020-10-14,Wednesday,1,Visa,PIN,28,ATM,Restaurant,India,India,United Kingdom,M,41.2,Monzo,True
2020-10-13,Tuesday,18,MasterCard,Tap,18,POS,Products,USA,USA,United Kingdom,M,61.9,Barlcays,True
2020-10-14,Wednesday,17,MasterCard,CVC,226,Online,Electronics,China,China,United Kingdom,M,49.5,Barlcays,True
2020-10-14,Wednesday,9,Visa,Tap,28,POS,Subscription,USA,USA,United Kingdom,F,36.0,HSBC,True
2020-10-13,Tuesday,11,MasterCard,CVC,73,Online,Fashion,India,India,United Kingdom,F,40.5,Barlcays,True
2020-10-14,Wednesday,19,Visa,CVC,24,Online,Restaurant,Russia,Russia,United Kingdom,F,64.5,Barclays,True
2020-10-13,Tuesday,4,Visa,Tap,16,POS,Restaurant,USA,USA,United Kingdom,F,34.6,Barclays,True
2020-10-14,Wednesday,11,Visa,PIN,19,ATM,Fashion,China,China,United Kingdom,F,60.4,Barclays,True
2020-10-13,Tuesday,3,Visa,CVC,7,Online,Gaming,United Kingdom,Russia,United Kingdom,M,40.7,Barclays,True
2020-10-13,Tuesday,13,MasterCard,Tap,11,POS,Children,USA,USA,United Kingdom,M,29.5,HSBC,True
2020-10-13,Tuesday,17,Visa,CVC,25,Online,Fashion,United Kingdom,India,United Kingdom,M,44.8,Barclays,True
2020-10-13,Tuesday,20,Visa,CVC,20,Online,Electronics,Russia,Russia,United Kingdom,M,39.3,Halifax,True
2020-10-13,Tuesday,2,Visa,PIN,27,ATM,Electronics,United Kingdom,USA,United Kingdom,M,36.5,Halifax,True
2020-10-14,Wednesday,5,MasterCard,CVC,15,Online,Fashion,USA,USA,United Kingdom,M,50.1,Monzo,True
2020-10-14,Wednesday,11,MasterCard,Tap,16,POS,Fashion,Russia,Russia,United Kingdom,F,41.5,Metro,True
2020-10-13,Tuesday,3,MasterCard,CVC,30,Online,Services,China,China,United Kingdom,M,57.8,Monzo,True
2020-10-14,Wednesday,19,MasterCard,CVC,25,Online,Subscription,USA,USA,United Kingdom,M,49.8,Metro,True
2020-10-13,Tuesday,0,MasterCard,Tap,11,POS,Food,Russia,Russia,United Kingdom,M,31.8,Barclays,True
2020-10-13,Tuesday,13,MasterCard,CVC,14,Online,Restaurant,India,India,United Kingdom,F,46.2,Barclays,True
2020-10-14,Wednesday,14,MasterCard,CVC,29,Online,Electronics,USA,USA,United Kingdom,M,62.1,RBS,True
2020-10-13,Tuesday,0,MasterCard,PIN,25,ATM,Services,China,China,United Kingdom,M,38.9,Barlcays,True
2020-10-13,Tuesday,19,MasterCard,CVC,384,Online,Subscription,India,India,United Kingdom,M,57.7,Barlcays,True
2020-10-13,Tuesday,7,Visa,CVC,15,Online,Children,China,China,United Kingdom,M,59.9,HSBC,True
2020-10-13,Tuesday,14,Visa,Tap,30,POS,Electronics,United Kingdom,Russia,United Kingdom,M,49.9,Barclays,True
2020-10-14,Wednesday,2,Visa,CVC,218,Online,Food,USA,USA,United Kingdom,F,41.3,Lloyds,True
2020-10-14,Wednesday,1,MasterCard,CVC,7,Online,Gaming,India,India,United Kingdom,M,38.7,Barclays,True
2020-10-13,Tuesday,0,MasterCard,CVC,21,Online,Gaming,China,China,United Kingdom,F,48.2,Monzo,True
2020-10-13,Tuesday,22,Visa,Tap,11,POS,Electronics,India,India,United Kingdom,M,64.8,HSBC,True
2020-10-13,Tuesday,8,Visa,CVC,21,Online,Fashion,United Kingdom,USA,United Kingdom,M,45.4,Metro,True
2020-10-13,Tuesday,14,Visa,CVC,374,Online,Subscription,USA,USA,United Kingdom,M,43.5,Barclays,True
2020-10-13,Tuesday,10,Visa,PIN,177,POS,Children,USA,USA,United Kingdom,M,33.9,Lloyds,True
2020-10-14,Wednesday,3,MasterCard,Tap,6,POS,Children,United Kingdom,China,United Kingdom,F,50.5,Barlcays,True
2020-10-13,Tuesday,5,MasterCard,Tap,28,POS,Services,China,China,United Kingdom,M,63.8,Barlcays,True
2020-10-14,Wednesday,0,Visa,PIN,297,POS,Children,USA,USA,United Kingdom,M,49.4,Barclays,True
2020-10-14,Wednesday,11,Visa,PIN,346,POS,Food,India,India,United Kingdom,M,44.0,Barclays,True
2020-10-14,Wednesday,21,Visa,Tap,28,POS,Entertainment,Russia,Russia,United Kingdom,M,39.5,Barclays,True
2020-10-13,Tuesday,4,Visa,CVC,24,Online,Services,China,China,United Kingdom,F,49.9,HSBC,True
2020-10-14,Wednesday,3,MasterCard,Tap,14,POS,Subscription,USA,USA,United Kingdom,M,47.2,Halifax,True
2020-10-13,Tuesday,17,Visa,Tap,27,POS,Fashion,India,India,United Kingdom,F,48.6,Lloyds,True
2020-10-13,Tuesday,2,MasterCard,CVC,21,Online,Electronics,China,China,United Kingdom,F,50.0,Lloyds,True
2020-10-13,Tuesday,3,MasterCard,CVC,22,Online,Restaurant,India,India,United Kingdom,F,39.4,Barclays,True
2020-10-13,Tuesday,10,Visa,Tap,23,POS,Children,USA,USA,United Kingdom,M,65.2,Monzo,True
2020-10-13,Tuesday,7,MasterCard,CVC,13,Online,Services,United Kingdom,Russia,United Kingdom,F,55.1,Barclays,True
2020-10-14,Wednesday,0,Visa,Tap,16,POS,Children,United Kingdom,USA,United Kingdom,M,38.2,Halifax,True
2020-10-13,Tuesday,2,Visa,Tap,17,POS,Food,USA,USA,United Kingdom,M,36.2,RBS,True
2020-10-14,Wednesday,17,MasterCard,CVC,20,Online,Services,USA,USA,United Kingdom,M,49.4,Monzo,True
2020-10-13,Tuesday,13,Visa,CVC,24,Online,Restaurant,China,China,United Kingdom,M,40.8,Barclays,True
2020-10-13,Tuesday,0,MasterCard,CVC,23,Online,Restaurant,United Kingdom,India,United Kingdom,F,49.5,Halifax,True
2020-10-14,Wednesday,7,Visa,Tap,8,POS,Electronics,India,India,United Kingdom,F,58.3,Metro,True
2020-10-13,Tuesday,13,Visa,Tap,23,POS,Food,China,China,United Kingdom,M,31.5,Barclays,True
2020-10-13,Tuesday,4,Visa,PIN,21,ATM,Fashion,United Kingdom,China,United Kingdom,M,36.2,Lloyds,True
2020-10-14,Wednesday,0,MasterCard,CVC,22,Online,Fashion,India,India,United Kingdom,M,60.2,HSBC,True
2020-10-14,Wednesday,18,MasterCard,PIN,22,ATM,Fashion,United Kingdom,China,United Kingdom,M,47.6,Barclays,True
2020-10-14,Wednesday,11,Visa,CVC,52,Online,Children,Russia,Russia,United Kingdom,M,49.9,Halifax,True
2020-10-14,Wednesday,12,Visa,PIN,6,ATM,Food,USA,USA,United Kingdom,M,38.2,Barclays,True
2020-10-14,Wednesday,16,Visa,Tap,21,POS,Entertainment,Russia,Russia,United Kingdom,M,56.7,Monzo,True
2020-10-14,Wednesday,14,Visa,Tap,27,POS,Fashion,Russia,Russia,United Kingdom,M,53.0,Barclays,True
2020-10-13,Tuesday,9,MasterCard,PIN,15,ATM,Food,USA,USA,United Kingdom,F,32.1,Barclays,True
2020-10-14,Wednesday,6,MasterCard,CVC,26,Online,Gaming,Russia,Russia,United Kingdom,F,43.0,Lloyds,True
2020-10-13,Tuesday,3,Visa,Tap,9,POS,Food,Russia,Russia,United Kingdom,F,31.7,Halifax,True
2020-10-14,Wednesday,4,MasterCard,Tap,12,POS,Services,India,India,United Kingdom,F,40.7,Metro,True
2020-10-13,Tuesday,21,MasterCard,Tap,9,POS,Products,China,China,United Kingdom,M,48.6,Lloyds,True
2020-10-13,Tuesday,15,MasterCard,CVC,21,Online,Products,USA,USA,United Kingdom,F,35.4,Barlcays,True
2020-10-13,Tuesday,0,Visa,PIN,13,ATM,Fashion,China,China,United Kingdom,F,47.2,Barclays,True
2020-10-14,Wednesday,19,Visa,CVC,12,Online,Fashion,United Kingdom,China,United Kingdom,F,45.1,Barclays,True
2020-10-13,Tuesday,14,MasterCard,PIN,16,ATM,Fashion,India,India,United Kingdom,M,63.2,Lloyds,True
2020-10-13,Tuesday,4,Visa,CVC,15,Online,Food,Russia,Russia,United Kingdom,F,61.3,Halifax,True
2020-10-13,Tuesday,1,MasterCard,Tap,12,POS,Food,Russia,Russia,United Kingdom,M,53.0,RBS,True
2020-10-14,Wednesday,6,Visa,PIN,251,POS,Entertainment,Russia,Russia,United Kingdom,M,51.7,HSBC,True
2020-10-14,Wednesday,2,MasterCard,Tap,18,POS,Electronics,India,India,United Kingdom,F,42.3,Barclays,True
2020-10-13,Tuesday,7,Visa,PIN,12,ATM,Gaming,China,China,United Kingdom,F,44.2,Metro,True
2020-10-13,Tuesday,7,Visa,Tap,10,POS,Gaming,India,India,United Kingdom,M,57.3,Monzo,True
2020-10-13,Tuesday,2,MasterCard,Tap,18,POS,Gaming,China,China,United Kingdom,M,37.5,HSBC,True
2020-10-13,Tuesday,16,Visa,Tap,15,POS,Fashion,India,India,United Kingdom,M,20.0,Barclays,True
2020-10-13,Tuesday,21,Visa,CVC,17,Online,Gaming,China,China,United Kingdom,M,19.4,Lloyds,True
